,date,extend,id,days_from_start,month,cat_id,sst_avg,air_avg,dlwrf_avg,dswrf_avg,prate_avg,runof_avg,shum_avg,csdlf_avg,csdsf_avg,uswrf_avg,sf
371,2012/12/1,12.0063871,1,12388,12,1,12.05423927,277.6252441,289.3230286,204.0819244,2.69E-05,1.229591604,7.75565052,261.9102783,271.0895996,68.23721313,11.7
372,2013/1/1,13.70264516,1,12419,1,1,11.97803879,277.5527344,289.4860229,198.9272156,2.67E-05,1.450444313,7.784746647,262.5286255,265.5389099,63.4256897,3.7
373,2013/2/1,14.72353571,1,12450,2,1,12.02080345,276.1443787,286.0062561,184.7790985,2.61E-05,1.584995595,7.765013695,258.8580017,247.8993835,53.65908813,18.5
374,2013/3/1,15.03203226,1,12478,3,1,12.05397129,276.3647766,287.7445679,173.0586395,2.61E-05,1.509007342,7.869359493,260.8165283,231.3840942,47.35839844,22.8
375,2013/4/1,14.29873333,1,12509,4,1,12.12843037,277.4890747,291.3117371,179.1669159,2.64E-05,1.321238836,8.020068169,264.6137695,234.627182,54.50530243,47.6
376,2013/5/1,12.99725806,1,12539,5,1,12.3341608,278.9547119,298.0622253,189.212326,2.75E-05,1.1882962,8.359291077,271.5343933,245.8220825,59.38500977,12.3
377,2013/6/1,11.36013333,1,12570,6,1,12.65985012,280.8058472,306.3170776,190.188446,2.95E-05,1.052544209,8.835165977,280.1086426,250.1528168,54.6653862,0
378,2013/7/1,8.131677419,1,12600,7,1,13.139781,280.6345215,308.8988953,183.0845642,2.92E-05,0.957028955,9.016778946,282.9190369,244.6117554,48.91474915,0
379,2013/8/1,6.013516129,1,12631,8,1,13.36440277,280.7867737,307.2324524,173.7537842,2.75E-05,0.963784339,8.935032845,281.4433289,233.1023407,42.09211349,0
380,2013/9/1,5.208266667,1,12662,9,1,13.17982388,279.9876709,301.6637268,167.5793152,2.74E-05,0.972587125,8.520703316,275.5504456,225.2390137,40.41194916,0
381,2013/10/1,7.45483871,1,12692,10,1,12.61405373,278.3963928,292.5893555,180.0325775,2.63E-05,0.951161514,7.98960495,266.0829773,237.8007202,52.2247467,5.4
382,2013/11/1,9.939033333,1,12723,11,1,12.23884583,278.0618286,289.7782593,196.9653015,2.76E-05,1.05769157,7.781772137,262.2665405,259.4327698,64.91943359,6.3
383,2013/12/1,12.18425806,1,12753,12,1,11.98503017,277.9391479,289.7270203,205.2033539,2.69E-05,1.247165776,7.734082222,262.4765015,271.281311,68.95305634,9
384,2014/1/1,13.64748387,1,12784,1,1,11.96442413,277.4373169,288.8076172,199.627594,2.67E-05,1.429422866,7.759628773,261.8335876,265.9700928,63.39631653,27.2
385,2014/2/1,14.41757143,1,12815,2,1,12.01247025,276.6292114,287.1547546,184.9159241,2.66E-05,1.560757539,7.777787209,259.7484436,248.3164825,53.68920135,11.7
386,2014/3/1,14.75751613,1,12843,3,1,12.06499195,276.4989014,287.6851196,173.7474823,2.73E-05,1.515566527,7.868735313,260.8782654,231.6151886,46.81176758,11.2
387,2014/4/1,14.08786667,1,12874,4,1,12.21050167,277.5518188,291.4802856,179.2482605,2.67E-05,1.30817128,8.075082779,265.1268616,234.524826,53.79416656,12.2
388,2014/5/1,12.70070968,1,12904,5,1,12.42071438,279.5162048,299.8907776,189.2194061,2.74E-05,1.170507446,8.394797325,273.2260437,245.668335,59.4679451,6.8
389,2014/6/1,11.0326,1,12935,6,1,12.78624439,280.4168091,304.8070068,191.3294067,2.87E-05,1.070506631,8.813802719,279.1026001,250.2857056,55.44627762,0
390,2014/7/1,8.108451613,1,12965,7,1,13.19825935,280.6281738,308.2956848,184.5135803,2.84E-05,0.956560771,9.030108452,282.8636475,244.9360809,49.42904282,0
391,2014/8/1,6.077870968,1,12996,8,1,13.44778824,280.7104797,307.9642334,174.0346832,2.78E-05,0.942279498,8.966186523,282.2614746,233.0365448,42.36427307,0
392,2014/9/1,5.219933333,1,13027,9,1,13.26080608,279.8216553,301.8959351,167.1950531,2.75E-05,0.964484633,8.525586128,275.1172485,225.2898712,40.32537079,0.5
393,2014/10/1,7.232451613,1,13057,10,1,12.73980808,278.6485901,294.7224731,179.0510559,2.67E-05,0.931656786,8.064546585,267.6784973,237.454895,51.76805496,0
394,2014/11/1,10.1146,1,13088,11,1,12.26542282,277.8622742,289.6565552,196.3031616,2.66E-05,1.058013085,7.780522823,262.4967346,259.3369141,64.59348297,16.9
395,2014/12/1,12.35258065,1,13118,12,1,12.05988121,277.8112183,289.4790955,205.6287384,2.73E-05,1.236865856,7.789278984,262.2209167,271.5400085,69.44089508,19.8
396,2015/1/1,13.60232258,1,13149,1,1,12.00478077,277.3335266,288.6332703,199.5423889,2.73E-05,1.403078603,7.777407646,261.1878967,266.2698669,63.72835541,6
397,2015/2/1,14.40064286,1,13180,2,1,12.05529404,276.7483826,287.664032,185.5467987,2.71E-05,1.553847053,7.79262352,260.2395325,248.2212982,53.5304451,54.6
398,2015/3/1,14.37051613,1,13208,3,1,12.12793827,276.5522461,288.5170898,173.1744385,2.73E-05,1.490084189,7.893300056,261.4736633,231.6004639,46.44163513,8
399,2015/4/1,13.89316667,1,13239,4,1,12.23904133,277.4682922,291.2058411,179.5091553,2.68E-05,1.316085255,8.04978466,264.9813843,234.4583893,53.56711578,7.4
400,2015/5/1,12.46809677,1,13269,5,1,12.47563457,279.0071411,298.2626953,189.7250671,2.82E-05,1.172095455,8.412587166,272.1878662,245.7514191,60.07386398,3.9
401,2015/6/1,10.8789,1,13300,6,1,12.83869171,280.3643188,305.0310974,190.9212494,2.92E-05,1.053512342,8.879372597,279.5429382,250.1348114,54.83537674,0
402,2015/7/1,8.377870968,1,13330,7,1,13.21902752,280.5913391,308.1924438,184.7129211,2.83E-05,0.925795188,9.073493004,283.2379761,244.7902222,49.41893387,0
403,2015/8/1,5.598741935,1,13361,8,1,13.4992094,280.4803162,307.510437,173.6971283,2.74E-05,0.925126656,9.017888069,282.0045776,233.1429749,41.84748459,0
404,2015/9/1,4.615766667,1,13392,9,1,13.4178648,279.4195557,301.5653687,167.2147675,2.69E-05,0.945967743,8.616857529,275.1877441,225.2226715,39.8561058,0
405,2015/10/1,6.966225806,1,13422,10,1,12.86135387,279.0583191,296.2414246,178.3496857,2.68E-05,0.917633175,8.195284843,269.238739,237.1634216,51.40192032,0
406,2015/11/1,9.846166667,1,13453,11,1,12.43749905,278.4090271,291.8892517,196.6283569,2.77E-05,1.040054755,7.977889538,264.7219238,258.8763123,64.61084747,11.5
407,2015/12/1,12.04477419,1,13483,12,1,12.24746132,278.1870117,291.026123,204.3864899,2.78E-05,1.218809569,7.959005833,264.0056763,270.9319763,68.24687195,17.4
408,2016/1/1,13.45677419,1,13514,1,1,12.20858383,278.1672363,292.3577881,198.6804047,2.68E-05,1.449097805,7.969446182,264.8190002,266.1016235,62.95492554,4.1
409,2016/2/1,14.20272414,1,13545,2,1,12.1887989,277.6003113,290.7436829,184.3488007,2.69E-05,1.563166484,8.042344093,264.0545959,247.8480225,53.00065613,21.8
410,2016/3/1,14.39993548,1,13574,3,1,12.27153206,277.0535583,290.7008667,172.1270752,2.64E-05,1.528665411,8.156925201,264.5002441,230.9530487,46.17623901,32.5
411,2016/4/1,13.68126667,1,13605,4,1,12.34771442,277.969574,293.8453979,179.1971893,2.71E-05,1.361931904,8.286168098,268.1678162,234.2687073,53.08364487,21.4
412,2016/5/1,11.92441935,1,13635,5,1,12.52984524,279.7214355,301.0578308,188.2619476,2.77E-05,1.159196064,8.563623428,275.2794189,245.3168793,57.5627327,1
413,2016/6/1,10.4129,1,13666,6,1,12.89793968,280.5692139,307.0083618,189.7084656,2.92E-05,1.051122129,8.947349548,281.1672974,249.8562927,53.92476273,0
414,2016/7/1,7.937548387,1,13696,7,1,13.28812504,280.9841309,310.9640808,182.8322296,2.91E-05,0.961765809,9.202130318,285.3892212,244.3316193,48.30276489,0
415,2016/8/1,5.370548387,1,13727,8,1,13.52900314,281.0517273,309.2392578,172.1966248,2.88E-05,0.954325039,9.09422493,283.3815918,232.737915,41.0557251,0
416,2016/9/1,4.5285,1,13758,9,1,13.35362911,279.8857727,303.5289001,166.2748871,2.71E-05,0.960637958,8.707036018,277.2242432,224.9942932,39.45316696,0
417,2016/10/1,6.081645161,1,13788,10,1,12.84887409,279.1161804,296.130188,178.960434,2.71E-05,0.963338634,8.121058464,269.361908,237.7129669,51.20926285,0
418,2016/11/1,8.657833333,1,13819,11,1,12.38135242,279.0172729,294.0056458,195.4807892,2.67E-05,1.083364335,7.897892952,266.5507202,259.1855164,62.38599777,4.4
419,2016/12/1,11.45941935,1,13849,12,1,12.14404583,278.3967896,291.9029236,203.3000031,2.73E-05,1.251156675,7.849440575,264.0798645,271.088623,66.36099243,13
420,2017/1/1,13.19012903,1,13880,1,1,12.16788769,277.9839783,290.9258118,198.7102509,2.70E-05,1.456919751,7.862201691,263.2706299,265.5960388,62.10307312,18.7
421,2017/2/1,14.11942857,1,13911,2,1,12.20189762,277.3334961,289.66922,184.4263458,2.70E-05,1.607689525,7.904050827,262.5598145,247.6326752,52.72193527,9.9
422,2017/3/1,14.29006452,1,13939,3,1,12.25702477,276.9927673,289.9695129,172.5141449,2.76E-05,1.553477095,7.99870491,262.9808655,231.295517,46.03602219,0
423,2017/4/1,13.75346667,1,13970,4,1,12.33127594,277.7218933,292.2063599,179.3473663,2.76E-05,1.367265592,8.11259079,266.1416626,234.5995331,53.54523087,19.4
424,2017/5/1,12.63045161,1,14000,5,1,12.46451283,279.4732056,299.3580933,189.9358368,2.75E-05,1.211053425,8.432614326,273.3448181,245.8300018,60.9870224,6.1
425,2017/6/1,10.7564,1,14031,6,1,12.82889557,280.3108521,304.9434814,191.4539032,2.85E-05,1.12292868,8.8428545,279.4619751,250.2559052,55.80577087,0
426,2017/7/1,7.939354839,1,14061,7,1,13.26457882,280.8255005,308.5439453,183.9129028,2.86E-05,1.00006544,9.066148758,283.2471619,244.7543488,48.45938492,0
427,2017/8/1,5.480645161,1,14092,8,1,13.54873085,280.554657,308.5959473,172.5180359,2.78E-05,0.995704333,9.047739029,282.4647827,232.9036713,41.21405792,0
428,2017/9/1,4.8219,1,14123,9,1,13.33670712,279.5302734,301.2127991,167.0402985,2.63E-05,0.994311701,8.571846962,275.1071167,225.2441101,39.6937294,0
429,2017/10/1,6.767129032,1,14153,10,1,12.81122303,278.898468,295.7422485,177.8645477,2.72E-05,0.98799017,8.112408638,268.6766968,237.5239563,50.90738678,8
430,2017/11/1,9.492833333,1,14184,11,1,12.30872536,278.2772217,290.9150391,195.9326324,2.72E-05,1.059471907,7.793018818,263.6948547,259.4338379,63.34611893,4.1
431,2017/12/1,11.74267742,1,14214,12,1,12.04030037,278.2167969,290.6972656,204.8052368,2.68E-05,1.246614065,7.767498493,263.5213623,271.4353943,67.40971375,10.2
432,2018/1/1,13.07735484,1,14245,1,1,12.04379463,277.6607361,289.7944641,199.063385,2.73E-05,1.437536754,7.782598019,262.4396667,265.9716187,62.31243896,8.8
433,2018/2/1,13.96725,1,14276,2,1,12.08790874,277.2854004,289.5877991,183.659317,2.67E-05,1.596943964,7.828998566,261.9916382,247.9888306,52.67624664,18.5
434,2018/3/1,14.29758065,1,14304,3,1,12.15604401,276.5801392,288.0865784,172.9757385,2.73E-05,1.531113674,7.898820877,261.0334473,231.5701141,46.62099075,6.8
435,2018/4/1,13.69606667,1,14335,4,1,12.25728989,277.8074036,293.2246704,178.6730957,2.69E-05,1.363877309,8.084299088,266.5801697,234.4701843,53.63117599,6
436,2018/5/1,12.23203226,1,14365,5,1,12.46391582,279.6342163,299.9028015,188.1246643,2.77E-05,1.190450296,8.455226898,273.4806213,245.5040741,58.50759888,0
437,2018/6/1,10.7775,1,14396,6,1,12.78271866,280.737793,305.8930969,190.0990753,2.86E-05,1.076057054,8.815763474,280.0952759,250.0833893,54.98726273,0
438,2018/7/1,8.268096774,1,14426,7,1,13.16620159,280.9367065,309.1334534,184.0592346,2.90E-05,0.968507013,9.063397408,283.5633545,244.7853241,49.12984467,0
439,2018/8/1,5.614806452,1,14457,8,1,13.38414478,280.6626892,307.6658325,173.7213287,2.74E-05,0.987739718,8.984917641,282.1471863,232.9804077,41.96994781,0
440,2018/9/1,4.785233333,1,14488,9,1,13.20555305,279.3882446,300.9337463,167.6968231,2.72E-05,0.994150089,8.553899765,274.547699,225.3494263,40.06916809,0
441,2018/10/1,6.134096774,1,14518,10,1,12.79614258,278.9313965,295.4634094,178.7526855,2.69E-05,0.969003674,8.142489433,268.7793579,237.4688263,51.32292557,10.1
442,2018/11/1,9.823133333,1,14549,11,1,12.33699608,277.9730835,290.8194885,196.0232391,2.70E-05,1.068049175,7.874936104,263.4586792,259.0895691,63.81999207,16.4
443,2018/12/1,11.86148387,1,14579,12,1,12.12895012,278.0117493,291.0756836,204.1351166,2.77E-05,1.234646854,7.834721088,263.2987671,271.0668335,67.69668579,5.7
444,2019/1/1,13.56722581,1,14610,1,1,12.032197,277.1377563,288.6727905,199.0586548,2.64E-05,1.45159641,7.809775352,261.2478027,266.1378174,63.09570313,14.5
445,2019/2/1,14.39367857,1,14641,2,1,12.11126328,277.1424255,289.3123779,185.1474152,2.62E-05,1.562465053,7.897125721,261.9550171,247.8491211,53.2073288,14.6
446,2019/3/1,14.57364516,1,14669,3,1,12.18735409,276.8934631,290.1723328,172.3956451,2.63E-05,1.495333121,8.014566422,263.1618042,231.287735,46.24504471,16.2
447,2019/4/1,13.43443333,1,14700,4,1,12.24586391,277.8919678,294.1795044,177.7035065,2.66E-05,1.340105042,8.188726425,267.4797058,234.1200104,52.70082855,10.2
448,2019/5/1,12.18590323,1,14730,5,1,12.40236568,279.6829529,300.0221252,188.7785034,2.62E-05,1.172260013,8.516543388,274.3374634,245.2273102,58.10696411,7.4
449,2019/6/1,10.5936,1,14761,6,1,12.79782486,280.5534973,307.4812012,189.8219299,2.90E-05,1.076741623,8.941020012,281.3804016,249.7816925,54.40798569,0
450,2019/7/1,7.589322581,1,14791,7,1,13.23056793,281.0527039,309.6530762,185.2002106,2.79E-05,0.961117115,9.107049942,284.8133545,244.7516022,48.94691086,0
451,2019/8/1,5.026322581,1,14822,8,1,13.46626663,280.8621826,308.8686829,173.8441162,2.76E-05,0.973604055,9.061340332,283.3334351,233.0582123,41.61243439,0
452,2019/9/1,4.3639,1,14853,9,1,13.26188946,279.7275696,302.690094,167.0093079,2.65E-05,0.980424741,8.613919258,276.4656982,225.1704865,39.74817276,0
453,2019/10/1,5.734903226,1,14883,10,1,12.79401112,278.9535828,295.5443115,178.162735,2.61E-05,0.971870646,8.132535934,268.7677002,237.2266235,50.95322418,26.4
454,2019/11/1,9.352833333,1,14914,11,1,12.35851288,278.3276672,291.759491,195.7600861,2.66E-05,1.063901528,7.904056072,264.5694275,258.7648315,63.59614563,29.5
455,2019/12/1,11.90309677,1,14944,12,1,12.15877438,278.2571716,292.2476196,203.925293,2.68E-05,1.236231808,7.903674603,264.8390808,270.8161011,67.90248108,3.4
456,2020/1/1,13.63587097,1,14975,1,1,12.15186882,277.5799561,290.2798767,198.4909058,2.65E-05,1.454645637,7.936789036,263.062561,265.9009094,63.06402206,0
457,2020/2/1,14.64213793,1,15006,2,1,12.20048809,276.9992371,289.3980103,183.1157379,2.64E-05,1.575011263,7.934244633,262.196991,247.6497192,52.84210205,39.1
458,2020/3/1,14.73,1,15035,3,1,12.27702045,276.2308655,287.7380676,172.3768921,2.58E-05,1.518853455,7.958573818,260.5872498,231.2401733,47.50156021,16.3
459,2020/4/1,13.6215,1,15066,4,1,12.33992958,277.9997253,293.3381958,179.2566223,2.61E-05,1.333581379,8.110360146,266.5785522,234.5109711,55.5398674,37.3
460,2020/5/1,12.34312903,1,15096,5,1,12.4622612,279.5213928,299.7813416,189.4876862,2.64E-05,1.199674163,8.489908218,274.0513,245.5263977,60.92589951,0
461,2020/6/1,10.59283333,1,15127,6,1,12.82945633,280.5140991,305.8518066,191.1743469,2.75E-05,1.169104947,8.795430183,280.4754944,249.8911743,58.31631088,0
462,2020/7/1,7.293967742,1,15157,7,1,13.24738503,280.8311768,309.3919067,185.1863708,2.77E-05,1.067016137,9.050126076,284.5593872,244.3513947,51.71572495,0
463,2020/8/1,5.07,1,15188,8,1,13.52821064,280.4049377,307.3971863,174.1722717,2.65E-05,1.048363293,9.018792152,282.3982239,232.5921478,42.87131882,0
464,2020/9/1,4.000533333,1,15219,9,1,13.31488037,279.6915588,301.9269409,167.2949829,2.62E-05,1.034063663,8.588506699,275.8999634,225.1456146,40.88621902,5.7
465,2020/10/1,5.334,1,15249,10,1,12.78325272,278.6274719,294.2701416,178.8746185,2.60E-05,1.018240646,8.083713531,267.7054749,237.921463,52.54916,12.5
466,2020/11/1,8.985166667,1,15280,11,1,12.30350018,278.7076111,292.4899292,196.909729,2.72E-05,1.095492889,7.863734722,265.0508118,259.3609924,65.04057312,7.5
467,2020/12/1,11.72945161,1,15310,12,1,12.04662991,277.8204346,289.7046509,204.4657898,2.69E-05,1.237321818,7.774491787,262.3703613,271.3075562,68.89542389,5.8
468,2021/1/1,13.4756129,1,15341,1,1,11.93200874,277.2707214,288.1642151,199.119812,2.63E-05,1.468230615,7.77026701,261.159668,266.0936279,63.65102768,6.2
469,2021/2/1,14.38626923,1,15372,2,1,12.01268387,276.5169983,286.9101563,184.540802,2.63E-05,1.585898994,7.7611022,259.8578796,247.9402924,53.66032791,19.6
470,2021/3/1,14.64496774,1,15400,3,1,12.08818531,276.2720642,286.2233276,173.3470001,2.63E-05,1.517936538,7.805628777,259.5075073,231.5984344,47.9352951,27.8
471,2021/4/1,13.83753333,1,15431,4,1,12.21017361,277.3759155,290.8490295,179.1443787,2.65E-05,1.325737016,7.986338615,264.1779175,234.6731262,55.02002716,18
472,2021/5/1,12.66206452,1,15461,5,1,12.43042564,279.2813416,299.1748352,189.0752258,2.80E-05,1.212068791,8.378755569,272.6210938,245.6923218,60.67658997,0.2
473,2021/6/1,10.7066,1,15492,6,1,12.77537537,280.0075073,304.2510376,191.184967,2.83E-05,1.121848101,8.718029976,278.494812,250.0568237,58.46326447,0
474,2021/7/1,7.688870968,1,15522,7,1,13.29600334,280.8172913,309.5211792,183.8761139,2.93E-05,1.040360737,9.023841858,283.7418518,244.5842743,51.11636353,0
475,2021/8/1,5.753870968,1,15553,8,1,13.48532295,280.5289307,307.9117737,172.7103577,2.73E-05,1.03594079,8.969116211,282.1680908,232.7216644,42.60266876,0
476,2021/9/1,4.915366667,1,15584,9,1,13.2575779,279.7581787,302.4333801,166.2415161,2.71E-05,1.032743691,8.551456451,275.5225525,225.2054596,40.66877365,0
477,2021/10/1,6.77,1,15615,10,1,12.80256844,278.8247681,294.6481628,178.5539856,2.67E-05,1.008122889,8.107449532,268.2304688,237.6057434,51.61714554,0
478,2021/11/1,9.809,1,15646,11,1,12.4806757,278.2759705,290.7029724,196.91362,2.64E-05,1.089927993,7.847496986,263.549408,259.3054199,64.24850464,0.7
479,2021/12/1,12.187,1,15677,12,1,12.09310246,278.1112061,291.4305115,204.2237549,2.71E-05,1.245112217,7.79941082,263.4232178,271.1331177,67.85312653,5.1
480,2022/1/1,13.877,1,15708,1,1,12.05216599,277.7278137,290.2404175,199.431076,2.68E-05,1.433086645,7.781550407,262.3258667,265.8898315,63.2329216,25.1
481,2022/2/1,14.614,1,15739,2,1,12.02638817,277.2321472,288.9542236,184.2476501,2.70E-05,1.561923622,7.800899029,261.4134827,247.8029938,53.50349045,32.8
482,2022/3/1,14.586,1,15770,3,1,12.0670166,276.9294128,288.8997803,173.1811523,2.68E-05,1.547901294,7.909893036,262.2139893,231.4714966,47.44018936,16.7
483,2022/4/1,14.042,1,15801,4,1,12.18929005,277.3946228,291.9399109,178.8998718,2.67E-05,1.353878365,8.023821831,265.3310242,234.6017914,55.31731033,13.59
484,2022/5/1,12.879,1,15832,5,1,12.36920166,279.3288269,298.9335938,189.5813904,2.67E-05,1.223690858,8.345412254,272.526886,245.7405548,61.93253326,8.3
485,2022/6/1,10.855,1,15863,6,1,12.79281044,280.7671814,306.1337585,191.4886932,2.86E-05,1.133785488,8.709397316,280.1066284,250.1679993,58.45698929,0
486,2022/7/1,8.248,1,15894,7,1,13.28530312,280.8829956,310.3815002,183.5593414,2.93E-05,1.054605531,9.068417549,284.5467224,244.5054779,51.32617188,0
487,2022/8/1,5.995,1,15925,8,1,13.53586674,280.7030029,308.9369202,172.7338715,2.77E-05,1.031864331,9.031805038,283.0826111,232.7851563,42.44083023,0
488,2022/9/1,4.869,1,15956,9,1,13.37101841,279.7478333,302.7886963,166.4221954,2.68E-05,1.025330324,8.58682251,276.0648804,225.0918427,39.15585327,0
489,2022/10/1,6.613,1,15987,10,1,12.82182884,279.1416931,296.1020203,177.8221893,2.63E-05,0.998476021,8.116112709,268.8985901,237.4072723,49.6867218,0.1
490,2022/11/1,9.712,1,16018,11,1,12.33888149,278.0349121,290.1445313,196.432785,2.63E-05,1.062860968,7.800263405,262.6924438,259.3968811,63.06165314,24.6
491,2022/12/1,11.917,1,16049,12,1,12.13916206,278.2365417,290.7581177,204.6277924,2.66E-05,1.22002691,7.779269218,262.9238892,271.322876,66.60185242,15.5
492,2023/1/1,13.346,1,16080,1,1,,,,,,,,,,,
493,2023/2/1,14.146,1,16111,2,1,,,,,,,,,,,
494,2023/3/1,0,1,16142,3,1,,,,,,,,,,,
495,2023/4/1,0,1,16173,4,1,,,,,,,,,,,
496,2023/5/1,0,1,16204,5,1,,,,,,,,,,,
497,2023/6/1,0,1,16235,6,1,,,,,,,,,,,
498,2023/7/1,0,1,16266,7,1,,,,,,,,,,,
499,2023/8/1,0,1,16297,8,1,,,,,,,,,,,
500,2023/9/1,0,1,16328,9,1,,,,,,,,,,,
501,2023/10/1,0,1,16359,10,1,,,,,,,,,,,
502,2023/11/1,0,1,16390,11,1,,,,,,,,,,,
503,2023/12/1,0,1,16421,12,1,,,,,,,,,,,
